Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,tip_percent,generous,day,day_name,am_rush,daytime,pm_rush,nighttime,month
1374710,2,2017-01-19 20:19:33,2017-01-19 20:24:39,2,0.74,1,N,186,170,1,5.5,0.5,0.5,1.02,0.0,0.3,7.82,15.0,0,3,miércoles,0,0,0,1,jan
98829878,2,2017-11-21 14:05:36,2017-11-21 14:16:44,2,1.13,1,N,170,234,1,8.5,0.0,0.5,1.2,0.0,0.3,10.5,12.903225806451612,0,1,lunes,0,1,0,0,nov
42784730,2,2017-05-13 09:04:46,2017-05-13 09:20:24,1,3.11,1,N,143,234,1,13.0,0.0,0.5,2.07,0.0,0.3,15.87,15.0,0,5,viernes,1,0,0,0,may
71552515,1,2017-08-24 19:16:13,2017-08-24 19:33:36,1,2.6,1,N,161,262,1,13.5,1.0,0.5,3.8,0.0,0.3,19.1,24.83660130718954,1,3,miércoles,0,0,1,0,aug
39289105,1,2017-05-15 20:19:11,2017-05-15 20:31:49,1,4.2,1,N,209,107,1,14.5,0.5,0.5,2.2,0.0,0.3,18.0,13.924050632911392,0,0,domingo,0,0,0,1,may
83424066,1,2017-10-04 17:53:29,2017-10-04 17:59:47,1,0.8,1,N,100,164,1,5.5,1.0,0.5,1.0,0.0,0.3,8.3,13.698630136986301,0,2,martes,0,0,1,0,oct
35137932,1,2017-04-27 22:57:03,2017-04-27 23:03:30,2,1.3,1,N,237,162,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,19.871794871794872,0,3,miércoles,0,0,0,1,apr
93064045,2,2017-11-03 19:10:46,2017-11-03 19:30:23,2,3.36,1,N,163,75,1,15.5,1.0,0.5,5.19,0.0,0.3,22.49,30.000000000000004,1,4,jueves,0,0,1,0,nov
19469959,2,2017-03-08 10:44:08,2017-03-08 10:57:56,1,1.08,1,N,100,230,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5,25.0,1,2,martes,0,1,0,0,mar
29347237,1,2017-04-08 20:07:19,2017-04-08 20:37:41,1,12.7,1,N,138,225,1,37.5,0.5,0.5,7.75,0.0,0.3,46.55,19.974226804123713,0,5,viernes,0,0,0,1,apr
22451741,1,2017-03-18 17:32:25,2017-03-18 17:43:29,1,3.1,1,N,224,114,1,13.0,1.0,0.5,2.95,0.0,0.3,17.75,19.93243243243243,0,5,viernes,0,0,1,0,mar
67054295,1,2017-08-08 09:43:06,2017-08-08 09:53:28,1,1.4,1,N,158,234,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15,19.892473118279568,0,1,lunes,1,0,0,0,aug
72061923,2,2017-08-26 17:42:04,2017-08-26 17:59:05,5,2.87,1,N,211,25,1,13.0,0.0,0.5,2.0,0.0,0.3,15.8,14.492753623188406,0,5,viernes,0,0,1,0,aug
67027512,2,2017-08-08 07:20:37,2017-08-08 07:25:35,1,1.69,1,N,107,229,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,20.0,1,1,lunes,1,0,0,0,aug
84272180,2,2017-10-07 05:41:28,2017-10-07 05:45:08,1,0.81,1,N,163,162,1,5.0,0.5,0.5,2.0,0.0,0.3,8.3,31.746031746031743,1,5,viernes,0,0,0,1,oct
10005231,2,2017-02-11 17:37:35,2017-02-11 18:08:10,2,3.56,1,N,113,142,1,20.0,0.0,0.5,4.16,0.0,0.3,24.96,20.0,1,5,viernes,0,0,1,0,feb
25834263,2,2017-03-29 17:55:41,2017-03-29 18:12:47,4,2.04,1,N,237,50,1,12.0,1.0,0.5,2.76,0.0,0.3,16.56,20.0,1,2,martes,0,0,1,0,mar
38973603,1,2017-05-07 14:55:30,2017-05-07 15:05:56,1,1.4,1,N,229,264,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3,10.75268817204301,0,6,sábado,0,1,0,0,may
64571766,1,2017-07-30 09:46:13,2017-07-30 09:50:37,1,1.1,1,N,42,41,1,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0.0,0,6,sábado,1,0,0,0,jul
110212562,2,2017-12-29 06:38:42,2017-12-29 06:51:44,1,2.55,1,N,238,140,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76,20.0,1,4,jueves,1,0,0,0,dec
16007062,2,2017-02-28 00:17:29,2017-02-28 00:23:10,1,1.28,1,N,142,141,1,6.5,0.5,0.5,2.34,0.0,0.3,10.14,29.999999999999993,1,1,lunes,0,0,0,1,feb
15752972,2,2017-02-27 08:24:37,2017-02-27 08:33:42,4,1.48,1,N,186,230,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0,25.0,1,0,domingo,1,0,0,0,feb
89569883,2,2017-10-24 00:01:12,2017-10-24 00:19:18,1,8.21,1,N,138,162,1,25.0,0.5,0.5,5.0,5.76,0.3,37.06,15.595757953836555,0,1,lunes,0,0,0,1,oct
35102808,2,2017-04-27 21:19:13,2017-04-27 21:34:47,1,3.91,1,N,45,112,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,20.0,1,3,miércoles,0,0,0,1,apr
44228039,2,2017-05-23 12:03:41,2017-05-23 12:04:11,1,0.0,5,N,265,265,1,30.0,0.0,0.0,0.0,0.0,0.3,30.3,0.0,0,1,lunes,0,1,0,0,may
20718946,1,2017-03-12 16:39:22,2017-03-12 16:48:41,1,1.1,1,N,48,68,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95,19.879518072289155,0,6,sábado,0,0,1,0,mar
77509679,2,2017-09-15 00:35:00,2017-09-15 00:51:33,2,3.61,1,N,163,144,1,14.5,0.5,0.5,3.16,0.0,0.3,18.96,20.0,1,4,jueves,0,0,0,1,sep
41875927,2,2017-05-10 20:37:12,2017-05-10 20:56:52,1,3.76,1,N,88,79,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76,20.0,1,2,martes,0,0,0,1,may
49542973,1,2017-06-11 22:15:35,2017-06-11 22:19:48,1,1.0,1,N,107,79,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,19.852941176470587,0,6,sábado,0,0,0,1,jun
35883307,2,2017-04-12 09:05:30,2017-04-12 09:24:40,1,2.8,1,N,142,170,1,14.0,0.0,0.5,2.5,0.0,0.3,17.3,16.89189189189189,0,2,martes,1,0,0,0,apr
57072399,1,2017-07-04 00:15:28,2017-07-04 00:22:45,1,1.0,1,N,164,137,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,25.0,1,1,lunes,0,0,0,1,jul
6964522,1,2017-01-31 12:31:39,2017-01-31 12:34:23,1,0.5,1,N,230,163,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0,25.0,1,1,lunes,0,1,0,0,jan
15730605,1,2017-02-27 07:05:19,2017-02-27 07:07:08,1,0.5,1,N,164,162,1,3.5,0.0,0.5,0.64,0.0,0.3,4.94,14.883720930232554,0,0,domingo,1,0,0,0,feb
52784155,2,2017-06-21 17:14:12,2017-06-21 17:59:04,1,6.99,1,N,236,243,1,30.0,1.0,0.5,7.95,0.0,0.3,39.75,25.0,1,2,martes,0,0,1,0,jun
86980462,2,2017-10-15 19:38:46,2017-10-15 19:44:51,2,0.92,1,N,230,170,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,20.0,1,6,sábado,0,0,1,0,oct
110224719,2,2017-12-29 08:28:22,2017-12-29 08:30:53,2,0.83,1,N,262,140,1,4.5,0.0,0.5,2.0,0.0,0.3,7.3,37.735849056603776,1,4,jueves,1,0,0,0,dec
79604871,1,2017-09-22 06:49:25,2017-09-22 07:01:57,0,2.9,1,N,87,234,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75,19.91869918699187,0,4,jueves,1,0,0,0,sep
101917594,2,2017-12-02 11:33:06,2017-12-02 11:49:25,1,1.82,1,N,229,186,1,11.5,0.0,0.5,3.69,0.0,0.3,15.99,30.0,1,5,viernes,0,1,0,0,dec
105798958,2,2017-12-14 00:14:42,2017-12-14 00:27:11,6,1.43,1,N,163,237,1,9.5,0.5,0.5,1.08,0.0,0.3,11.88,10.0,0,3,miércoles,0,0,0,1,dec
26221132,1,2017-03-30 22:41:21,2017-03-30 22:58:23,1,3.5,1,N,144,25,1,14.0,0.5,0.5,2.0,0.0,0.3,17.3,13.071895424836603,0,3,miércoles,0,0,0,1,mar
72389799,2,2017-08-28 00:52:48,2017-08-28 00:58:17,5,0.75,1,N,186,48,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,20.0,1,0,domingo,0,0,0,1,aug
40842034,1,2017-05-20 01:30:01,2017-05-20 01:58:57,1,18.1,2,N,132,113,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,19.97950819672131,0,5,viernes,0,0,0,1,may
30342685,2,2017-04-14 14:38:52,2017-04-14 15:20:57,1,16.12,1,N,87,138,1,45.0,0.0,0.5,10.31,5.76,0.3,61.87,19.996121024049653,0,4,jueves,0,1,0,0,apr
109440948,2,2017-12-26 03:22:15,2017-12-26 03:42:56,1,12.41,1,N,162,32,1,35.0,0.5,0.5,5.0,0.0,0.3,41.3,13.774104683195592,0,1,lunes,0,0,0,1,dec
8895739,1,2017-02-08 09:20:31,2017-02-08 09:46:37,1,3.0,1,N,246,211,1,18.0,0.0,0.5,1.0,0.0,0.3,19.8,5.319148936170213,0,2,martes,1,0,0,0,feb
30242362,2,2017-04-14 09:31:47,2017-04-14 09:44:57,1,5.97,1,N,138,74,1,18.5,0.0,0.5,5.01,5.76,0.3,30.07,19.992019154030324,0,4,jueves,1,0,0,0,apr
98007789,1,2017-11-18 18:06:43,2017-11-18 18:50:22,2,7.7,1,N,140,231,1,32.5,0.0,0.5,6.65,0.0,0.3,39.95,19.96996996996997,0,5,viernes,0,0,1,0,nov
74758344,2,2017-09-06 13:44:50,2017-09-06 13:58:23,1,1.15,1,N,234,161,1,9.5,0.0,0.5,1.7,0.0,0.3,12.0,16.504854368932037,0,2,martes,0,1,0,0,sep
95709166,2,2017-11-11 19:45:25,2017-11-11 19:58:54,2,1.52,1,N,231,113,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96,20.0,1,5,viernes,0,0,1,0,nov
86800855,2,2017-10-15 07:29:35,2017-10-15 07:35:09,6,1.08,1,N,186,137,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,20.0,1,6,sábado,1,0,0,0,oct
95078108,2,2017-11-09 22:38:31,2017-11-09 23:09:52,1,5.23,1,N,164,41,1,23.0,0.5,0.5,4.86,0.0,0.3,29.16,20.0,1,3,miércoles,0,0,0,1,nov
6221374,1,2017-01-29 00:28:37,2017-01-29 00:35:58,2,1.3,1,N,158,231,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3,12.048192771084336,0,6,sábado,0,0,0,1,jan
84902440,1,2017-10-09 11:19:58,2017-10-09 11:32:38,1,3.6,1,N,261,148,1,13.5,0.0,0.5,3.0,0.0,0.3,17.3,20.97902097902098,1,0,domingo,0,1,0,0,oct
57607829,2,2017-07-06 12:46:20,2017-07-06 12:57:27,3,1.3,1,N,142,230,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3,10.75268817204301,0,3,miércoles,0,1,0,0,jul
91489243,1,2017-10-29 17:16:34,2017-10-29 17:28:19,1,1.0,1,N,162,43,1,8.5,0.0,0.5,2.0,0.0,0.3,11.3,21.50537634408602,1,6,sábado,0,0,1,0,oct
92176397,2,2017-11-01 04:02:14,2017-11-01 04:10:02,1,1.66,1,N,107,186,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,20.0,1,2,martes,0,0,0,1,nov
49783630,1,2017-06-12 18:39:54,2017-06-12 18:52:12,1,1.1,1,N,237,48,1,9.0,1.0,0.5,2.0,0.0,0.3,12.8,18.51851851851852,0,0,domingo,0,0,1,0,jun
93446721,1,2017-11-04 19:28:33,2017-11-04 19:28:40,1,1.9,2,N,132,132,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,19.98106060606061,0,5,viernes,0,0,1,0,nov
95243948,2,2017-11-10 12:41:35,2017-11-10 12:49:12,2,0.85,1,N,107,164,1,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0.0,0,4,jueves,0,1,0,0,nov
104686462,1,2017-12-10 16:11:25,2017-12-10 16:44:32,2,9.8,1,N,163,138,1,31.5,0.0,0.5,9.5,5.76,0.3,47.56,24.96058854440357,1,6,sábado,0,0,1,0,dec
49692684,1,2017-06-12 13:33:13,2017-06-12 13:48:43,1,2.3,1,N,162,263,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75,19.91869918699187,0,0,domingo,0,1,0,0,jun
71696301,1,2017-08-25 09:00:16,2017-08-25 09:09:03,1,0.8,1,N,68,246,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,19.879518072289155,0,4,jueves,1,0,0,0,aug
91715869,2,2017-10-30 15:18:49,2017-10-30 15:31:58,4,1.21,1,N,170,162,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88,25.048543689320386,1,0,domingo,0,1,0,0,oct
97534648,1,2017-11-17 12:39:19,2017-11-17 12:42:25,1,0.3,1,N,143,143,1,4.0,0.0,0.5,0.5,0.0,0.3,5.3,10.416666666666668,0,4,jueves,0,1,0,0,nov
102340026,1,2017-12-03 16:07:05,2017-12-03 16:14:18,2,1.3,1,N,141,236,1,7.0,0.0,0.5,0.78,0.0,0.3,8.58,10.0,0,6,sábado,0,0,1,0,dec
27226939,2,2017-04-02 17:59:43,2017-04-02 18:12:58,1,1.74,1,N,79,186,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,19.999999999999996,0,6,sábado,0,0,1,0,apr
101502438,2,2017-12-01 08:17:55,2017-12-01 08:55:17,1,8.87,1,N,138,238,1,28.5,0.0,0.5,7.01,5.76,0.3,42.07,19.994295493439814,0,4,jueves,1,0,0,0,dec
27058167,1,2017-04-02 04:04:20,2017-04-02 04:25:48,1,7.3,1,N,231,41,1,23.0,0.5,0.5,4.85,0.0,0.3,29.15,19.958847736625515,0,6,sábado,0,0,0,1,apr
19672828,1,2017-03-08 21:20:56,2017-03-08 21:28:41,1,1.0,1,N,170,237,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,19.879518072289155,0,2,martes,0,0,0,1,mar
25338356,1,2017-03-28 10:50:26,2017-03-28 11:08:29,1,8.5,1,Y,238,200,1,25.0,0.0,0.5,5.0,0.0,0.3,30.8,19.37984496124031,0,1,lunes,0,1,0,0,mar
50322223,1,2017-06-14 15:34:39,2017-06-14 15:47:32,1,1.3,1,N,234,170,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35,19.90291262135922,0,2,martes,0,1,0,0,jun
84162200,2,2017-10-06 21:47:04,2017-10-06 21:51:41,1,0.91,1,N,162,229,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,20.0,1,4,jueves,0,0,0,1,oct
91634799,2,2017-10-30 09:12:16,2017-10-30 09:46:28,1,2.53,1,N,75,237,1,21.0,0.0,0.5,2.0,0.0,0.3,23.8,9.174311926605503,0,0,domingo,1,0,0,0,oct
106796120,2,2017-12-16 19:24:10,2017-12-16 19:43:12,1,2.8,1,N,107,237,1,14.0,0.0,0.5,3.7,0.0,0.3,18.5,25.0,1,5,viernes,0,0,1,0,dec
57378948,2,2017-07-05 14:17:43,2017-07-05 14:34:27,1,2.53,1,N,100,79,1,12.0,0.0,0.5,0.0,0.0,0.3,12.8,0.0,0,2,martes,0,1,0,0,jul
17207202,2,2017-03-02 12:56:32,2017-03-02 13:05:11,3,1.33,1,N,162,236,1,8.0,0.0,0.5,1.58,0.0,0.3,10.38,17.954545454545453,0,3,miércoles,0,1,0,0,mar
14960773,1,2017-02-24 21:37:42,2017-02-24 21:44:56,1,1.0,1,N,211,232,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,20.0,1,4,jueves,0,0,0,1,feb
73822686,1,2017-09-02 15:12:50,2017-09-02 15:17:06,4,1.0,1,N,90,68,1,5.0,0.0,0.5,3.0,0.0,0.3,8.8,51.72413793103448,1,5,viernes,0,1,0,0,sep
74837422,1,2017-09-06 18:26:19,2017-09-06 18:33:49,1,1.3,1,N,261,148,1,7.0,1.0,0.5,1.75,0.0,0.3,10.55,19.886363636363637,0,2,martes,0,0,1,0,sep
23820525,2,2017-03-22 12:57:57,2017-03-22 13:12:40,1,1.98,1,N,263,162,1,11.0,0.0,0.5,2.0,0.0,0.3,13.8,16.94915254237288,0,2,martes,0,1,0,0,mar
4403613,2,2017-01-24 07:54:59,2017-01-24 08:03:56,6,1.54,1,N,116,166,1,8.5,0.0,0.5,0.0,0.0,0.3,9.3,0.0,0,1,lunes,1,0,0,0,jan
102131100,1,2017-12-02 23:56:49,2017-12-03 00:02:13,2,0.5,1,N,148,144,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,19.841269841269842,0,5,viernes,0,0,0,1,dec
100259575,2,2017-11-27 08:07:02,2017-11-27 08:13:34,1,1.05,1,N,48,163,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3,13.698630136986301,0,0,domingo,1,0,0,0,nov
86801431,2,2017-10-15 07:04:13,2017-10-15 07:37:15,2,19.34,2,N,238,132,1,52.0,0.0,0.5,8.78,5.76,0.3,67.34,14.993169398907103,0,6,sábado,1,0,0,0,oct
41658460,1,2017-05-10 08:26:33,2017-05-10 08:32:05,4,1.0,1,N,249,234,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55,19.841269841269842,0,2,martes,1,0,0,0,may
70220066,2,2017-08-19 19:54:32,2017-08-19 20:07:33,2,2.12,1,N,66,231,1,11.0,0.0,0.5,0.0,0.0,0.3,11.8,0.0,0,5,viernes,0,0,1,0,aug
12557323,2,2017-02-17 09:23:18,2017-02-17 09:38:28,2,1.96,1,N,68,170,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,20.0,1,4,jueves,1,0,0,0,feb
66070459,2,2017-08-04 13:39:26,2017-08-04 13:44:34,1,0.89,1,N,239,142,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,20.0,1,4,jueves,0,1,0,0,aug
77403230,2,2017-09-14 19:42:02,2017-09-14 20:03:11,2,3.72,1,N,186,263,1,16.0,1.0,0.5,3.2,0.0,0.3,21.0,17.97752808988764,0,3,miércoles,0,0,1,0,sep
42948382,2,2017-05-13 17:28:50,2017-05-13 17:38:57,1,1.68,1,N,263,239,1,9.0,0.0,0.5,2.0,0.0,0.3,11.8,20.40816326530612,1,5,viernes,0,0,1,0,may
27356401,2,2017-04-03 08:24:36,2017-04-03 08:34:55,1,1.36,1,N,100,233,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,20.0,1,0,domingo,1,0,0,0,apr
29113993,1,2017-04-08 03:37:09,2017-04-08 03:57:31,1,5.7,1,N,50,33,1,19.5,0.5,0.5,4.15,0.0,0.3,24.95,19.95192307692308,0,5,viernes,0,0,0,1,apr
97005330,2,2017-11-15 21:48:18,2017-11-15 21:58:18,1,1.66,1,N,161,90,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,20.0,1,2,martes,0,0,0,1,nov
75512640,2,2017-09-08 17:59:40,2017-09-08 18:03:34,1,0.52,1,N,164,234,1,4.5,1.0,0.5,1.26,0.0,0.3,7.56,20.0,1,4,jueves,0,0,1,0,sep
100342248,2,2017-11-27 14:20:52,2017-11-27 14:33:29,6,1.87,1,N,164,143,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96,20.0,1,0,domingo,0,1,0,0,nov
30182918,2,2017-04-14 02:20:40,2017-04-14 02:20:46,1,0.0,5,N,82,82,1,30.0,0.0,0.5,0.0,0.0,0.3,30.8,0.0,0,4,jueves,0,0,0,1,apr
106513309,2,2017-12-16 00:31:51,2017-12-16 01:02:28,3,9.23,1,N,137,61,1,30.0,0.5,0.5,0.0,0.0,0.3,31.3,0.0,0,5,viernes,0,0,0,1,dec
28976776,2,2017-04-07 20:11:52,2017-04-07 20:20:52,5,1.41,1,N,237,170,1,8.0,0.5,0.5,2.79,0.0,0.3,12.09,30.0,1,4,jueves,0,0,0,1,apr
49836793,1,2017-06-12 21:29:44,2017-06-12 21:53:29,1,9.0,1,N,239,66,1,28.5,0.5,0.5,5.96,0.0,0.3,35.76,20.0,1,0,domingo,0,0,0,1,jun
102490993,2,2017-12-04 08:56:53,2017-12-04 10:35:17,1,9.57,1,N,138,161,1,61.0,0.0,0.5,13.51,5.76,0.3,81.07,19.997039668442866,0,0,domingo,1,0,0,0,dec
9483966,1,2017-02-10 09:39:28,2017-02-10 09:51:07,1,1.2,1,N,234,113,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15,19.892473118279568,0,4,jueves,1,0,0,0,feb
28075754,2,2017-04-05 12:17:41,2017-04-05 12:30:03,2,1.39,1,N,237,170,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,20.0,1,2,martes,0,1,0,0,apr
30174955,2,2017-04-14 01:20:54,2017-04-14 01:29:36,1,2.25,1,N,107,209,1,9.0,0.5,0.5,1.7,0.0,0.3,12.0,16.504854368932037,0,4,jueves,0,0,0,1,apr
49730954,2,2017-06-12 15:45:24,2017-06-12 16:01:23,1,1.06,1,N,48,100,1,10.5,0.0,0.5,2.82,0.0,0.3,14.12,24.95575221238938,1,0,domingo,0,1,0,0,jun
107764821,2,2017-12-19 21:09:59,2017-12-19 21:30:20,1,2.76,1,N,234,142,1,14.5,0.5,0.5,2.0,0.0,0.3,17.8,12.658227848101264,0,1,lunes,0,0,0,1,dec
41269052,2,2017-05-09 07:57:20,2017-05-09 08:02:04,1,0.44,1,N,264,264,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,20.0,1,1,lunes,1,0,0,0,may
81145644,1,2017-09-27 09:08:57,2017-09-27 09:27:47,1,1.9,1,N,239,161,1,13.0,0.0,0.5,3.45,0.0,0.3,17.25,25.0,1,2,martes,1,0,0,0,sep
3551835,1,2017-01-13 16:51:35,2017-01-13 17:37:20,2,8.7,1,N,237,138,1,34.0,1.0,0.5,4.0,0.0,0.3,39.8,11.173184357541901,0,4,jueves,0,0,1,0,jan
60166570,2,2017-07-15 07:56:39,2017-07-15 08:01:35,1,1.06,1,N,166,151,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,14.705882352941178,0,5,viernes,1,0,0,0,jul
94242934,2,2017-11-07 13:34:20,2017-11-07 13:42:01,1,1.69,1,N,141,137,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8,11.363636363636363,0,1,lunes,0,1,0,0,nov
95249854,1,2017-11-10 13:59:33,2017-11-10 14:13:51,1,2.3,1,N,164,148,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75,19.91869918699187,0,4,jueves,0,1,0,0,nov
106924803,1,2017-12-17 02:29:14,2017-12-17 02:49:36,2,4.1,1,N,148,50,1,15.5,0.5,0.5,2.0,0.0,0.3,18.8,11.904761904761903,0,6,sábado,0,0,0,1,dec
33471212,2,2017-04-28 23:54:30,2017-04-29 00:22:44,1,7.36,1,N,100,25,1,25.5,0.5,0.5,2.0,0.0,0.3,28.8,7.462686567164178,0,4,jueves,0,0,0,1,apr
7755200,1,2017-02-02 19:42:23,2017-02-02 19:47:53,1,0.9,1,N,161,234,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,19.852941176470587,0,3,miércoles,0,0,1,0,feb
78080748,1,2017-09-16 19:26:07,2017-09-16 19:51:20,1,2.9,1,N,68,231,1,17.5,0.0,0.5,0.0,0.0,0.3,18.3,0.0,0,5,viernes,0,0,1,0,sep
91895135,1,2017-10-31 07:22:14,2017-10-31 07:32:47,1,1.8,1,N,237,233,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,19.897959183673468,0,1,lunes,1,0,0,0,oct
98579788,2,2017-11-20 17:43:47,2017-11-20 18:00:59,1,1.26,1,N,264,264,1,11.5,1.0,0.5,2.66,0.0,0.3,15.96,20.0,1,0,domingo,0,0,1,0,nov
57454877,1,2017-07-05 19:33:20,2017-07-05 19:38:14,1,0.7,1,N,152,41,1,5.0,1.0,0.5,1.0,0.0,0.3,7.8,14.705882352941178,0,2,martes,0,0,1,0,jul
106137742,2,2017-12-14 23:39:17,2017-12-14 23:41:19,2,0.38,1,N,112,80,1,3.5,0.5,0.5,0.0,0.0,0.3,4.8,0.0,0,3,miércoles,0,0,0,1,dec
111415394,1,2017-01-15 13:15:06,2017-01-15 13:28:29,1,1.8,1,N,234,246,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5,25.0,1,6,sábado,0,1,0,0,jan
1170114,2,2017-01-09 06:54:39,2017-01-09 07:00:57,2,1.27,1,N,137,234,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,20.0,1,0,domingo,1,0,0,0,jan
6420929,1,2017-01-22 20:21:04,2017-01-22 20:26:57,1,1.3,1,N,143,48,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,19.863013698630137,0,6,sábado,0,0,0,1,jan
3630537,1,2017-01-13 20:30:55,2017-01-13 20:45:07,1,1.5,1,N,162,143,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,19.91150442477876,0,4,jueves,0,0,0,1,jan
99721587,2,2017-11-25 03:11:37,2017-11-25 03:24:41,1,7.3,1,N,144,133,1,21.5,0.5,0.5,3.0,0.0,0.3,25.8,13.157894736842104,0,5,viernes,0,0,0,1,nov
89135858,2,2017-10-22 14:08:44,2017-10-22 14:36:10,1,3.72,1,N,236,48,1,19.5,0.0,0.5,4.06,0.0,0.3,24.36,20.0,1,6,sábado,0,1,0,0,oct
6301454,1,2017-01-22 14:01:04,2017-01-22 14:12:59,1,1.2,1,N,68,246,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,19.897959183673468,0,6,sábado,0,1,0,0,jan
96689021,1,2017-11-14 22:18:09,2017-11-14 22:31:48,1,2.7,1,N,45,137,1,12.0,0.5,0.5,1.0,0.0,0.3,14.3,7.518796992481203,0,1,lunes,0,0,0,1,nov
83319335,1,2017-10-04 10:21:36,2017-10-04 10:26:42,1,0.5,1,N,231,13,1,5.0,0.0,0.5,1.5,0.0,0.3,7.3,25.862068965517242,1,2,martes,0,1,0,0,oct
24989562,2,2017-03-27 07:35:11,2017-03-27 07:39:36,2,0.64,1,N,224,107,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25,25.0,1,0,domingo,1,0,0,0,mar
71598222,1,2017-08-24 21:44:34,2017-08-24 22:05:45,1,7.3,1,Y,163,244,1,23.0,0.5,0.5,4.85,0.0,0.3,29.15,19.958847736625515,0,3,miércoles,0,0,0,1,aug
109474601,1,2017-12-26 10:07:15,2017-12-26 10:20:24,1,1.8,1,N,143,100,1,10.0,0.0,0.5,2.0,0.0,0.3,12.8,18.51851851851852,0,1,lunes,0,1,0,0,dec
30553472,2,2017-04-15 01:02:21,2017-04-15 01:21:07,1,11.17,1,N,132,82,1,31.0,0.5,0.5,3.0,0.0,0.3,35.3,9.287925696594428,0,5,viernes,0,0,0,1,apr
58339621,2,2017-07-09 00:09:21,2017-07-09 00:26:26,1,3.2,1,N,144,80,1,14.5,0.5,0.5,3.16,0.0,0.3,18.96,20.0,1,6,sábado,0,0,0,1,jul
77572222,2,2017-09-15 08:27:54,2017-09-15 08:32:55,2,0.41,1,N,161,161,1,5.0,0.0,0.5,1.74,0.0,0.3,7.54,30.0,1,4,jueves,1,0,0,0,sep
80132268,1,2017-09-23 19:13:06,2017-09-23 19:29:19,1,1.2,1,N,249,234,1,11.0,0.0,0.5,2.0,0.0,0.3,13.8,16.94915254237288,0,5,viernes,0,0,1,0,sep
54509999,2,2017-06-28 20:41:43,2017-06-28 20:50:08,4,1.94,1,N,237,263,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,20.0,1,2,martes,0,0,0,1,jun
